World Health Organization,,,,,,,,,,,,,,,,,,,,,,,
Lao People's Democratic Republic,LAO,4,120.5576099,24.98928792,17.00395672,7.985331265,6.801306984,9.476463634,10.0367247,11.29615361,6.258739143,0.192590644,2.018459612,0.897292951,1.929071117,23.96626454,1.37141279,8.308235515,8.163190255,0.481937324,7.681252853,8.281868717,7.866700617
Latvia,LVA,1,59.63006078,14.64066094,10.99423139,3.646429543,2.646445461,3.315805925,18.43754192,6.657682947,4.76644992,0.283643323,0.538943917,0.142384157,0.926261606,5.664109803,0.439982342,2.239196381,1.153712075,0.13959077,1.0141213,1.180464684,3.2544579
Lebanon,LBN,4,149.0068725,40.00664915,34.31031031,5.696338719,12.23448221,7.136276159,6.068087898,21.00064857,19.03411351,0.496270168,0.191646899,0.294003454,0.984614392,31.87198115,2.437701587,7.444246296,6.119762552,0.95283489,5.16692762,6.519558736,8.167478098
Lesotho,LSO,5,52.31084012,18.05411733,15.90606405,2.148053209,2.365760305,1.818031097,4.746387918,5.931272694,5.323323763,0.081950545,0.051290589,0.144880399,0.329827365,6.801674738,0.437220047,2.622665566,2.935484872,0.343372835,2.592112034,4.251457795,2.346767878
Liberia,LBR,5,84.65968844,24.36955863,20.14921939,4.220339376,4.779874012,3.751296971,6.430014798,5.884246344,5.26464664,0.096577358,0.047961898,0.198401776,0.276658694,11.62667802,0.562324772,5.246734632,6.265955079,0.73734463,5.528610592,11.20319165,4.539812567
Libya,LBY,4,150.6844813,41.76919253,35.74265343,6.026539109,10.6830339,7.599384879,5.570934747,22.68002622,20.76227298,0.468234512,0.180966823,0.285475061,0.983076989,30.31582358,2.572843105,8.06273742,6.946740779,0.83172146,6.11501915,6.217313535,8.266450468
Lithuania,LTU,1,98.45024567,26.0414467,20.72199171,5.319454925,3.939158056,4.636080937,27.86028252,15.27089255,10.65947781,1.123081327,0.721254718,0.16600102,2.601077347,8.370164722,0.699981514,3.307720189,1.844473969,0.208024855,1.636449078,1.742185638,4.737858289
Luxembourg,LUX,1,14.86812748,3.662877636,2.710185086,0.952692556,1.324347555,1.176902844,1.502092829,1.419075574,0.937574757,0.033688537,0.098561087,0.061123163,0.28812805,2.856779611,0.561638422,0.68210676,0.398900243,0.046218489,0.352681756,0.291633459,0.991772486
Madagascar,MDG,4,457.2221882,125.8988408,102.7411848,23.15765594,26.33524091,20.93858,44.17387796,22.16585676,18.57313134,0.495293866,0.259964957,1.531802643,1.305663767,70.12308382,3.665418747,28.87585216,33.82883164,3.88891659,29.93991516,56.42260013,24.79400019
Malawi,MWI,5,301.080873,73.44395918,58.33283739,15.11112155,16.99723952,12.34808653,30.6740165,15.26108362,12.8311477,0.325563458,0.177477102,1.051116952,0.875778413,47.77353158,2.423928801,20.93628822,24.66288144,2.807849551,21.85503156,40.28151238,16.2783456
Malaysia,MYS,4,622.5377894,168.8528453,122.9590533,45.89379211,35.77140437,59.49905325,36.61198118,66.42730432,47.67973005,0.909275459,5.867894373,3.899666064,8.070738981,116.5211965,9.940307171,37.01572145,27.71268466,1.332311513,26.38037357,20.99239735,43.19289046
Maldives,MDV,3,6.621573347,1.685918178,1.193879947,0.492038231,0.40686082,0.666229736,0.372200834,0.617431668,0.375324917,0.015315172,0.080420763,0.048251183,0.098119635,1.18194227,0.105401418,0.43908013,0.348708367,0.023629224,0.325079143,0.306159478,0.491640417
Mali,MLI,5,291.0901393,62.70130198,47.84277396,14.85852755,17.20479366,13.57636824,26.24246659,26.9058752,24.45732973,0.468382909,0.238601017,0.651830808,1.089730875,43.43035396,2.710608747,20.45792596,25.52501871,2.936227285,22.58879164,36.35206844,15.98335662
Malta,MLT,1,10.25829939,2.484455159,1.757909686,0.726545492,1.007720049,0.801738256,0.626574823,1.156293601,0.865805159,0.023627633,0.067776132,0.029561856,0.169522805,2.11947056,0.290341663,0.504173338,0.287913155,0.032259356,0.255653798,0.240651795,0.738967009
Mauritania,MRT,4,71.96191411,17.08798651,13.06478446,4.023201939,4.654770782,4.015906547,6.329945183,7.1964313,6.577997049,0.103206344,0.052091434,0.16395265,0.299183824,10.77417358,0.800862092,4.77735207,5.479810938,0.659010086,4.8208009,6.474671314,4.370004586
Mauritius,MUS,1,28.37251062,7.881289799,5.581716844,2.2995729,1.557807103,2.618860351,3.731715182,2.265469522,1.346456378,0.04453467,0.215326155,0.14547035,0.513681976,4.558121133,0.347003433,1.493690634,1.03813852,0.071681934,0.96645657,0.916766354,1.96364888
Mexico,MEX,1,2542.177236,592.8651092,473.4641168,119.4009946,209.8584137,168.8848681,388.4379419,233.0900446,156.7886055,28.3146802,8.77640975,4.814977866,34.39536975,361.9362132,48.66288007,171.4893282,133.8584401,9.028613939,124.829825,69.20455358,163.8894239
Micronesia (Federated States of),FSM,4,1.787408734,0.457726174,0.333935141,0.123791039,0.085452968,0.159501557,0.123512881,0.139801823,0.090785144,0.003699614,0.011683404,0.015514235,0.018119426,0.320837266,0.01807515,0.125142493,0.136459155,0.011580969,0.124878188,0.101446434,0.119452826
Mongolia,MNG,3,77.75097614,17.33437274,14.20349877,3.130873915,3.628769468,3.896019576,26.59756879,5.679682261,4.045782059,0.351467757,0.344342299,0.227777137,0.710312964,7.086880313,0.693753586,3.60906871,2.869959185,0.292212266,2.577746891,2.35171732,4.003183766
Montenegro,MNE,3,13.14872024,3.156879274,2.498352836,0.658526452,0.855018808,0.975288145,1.660436975,1.493718339,1.130708714,0.048147177,0.054284544,0.053362683,0.207215229,2.122454003,0.136052902,0.781796539,0.506917875,0.051280791,0.455637087,0.485637226,0.974520223
Morocco,MAR,4,924.548228,355.2210211,320.6375859,34.58343535,57.67042924,39.3665773,22.82263767,105.244991,97.13629525,2.130419745,0.471297715,1.616604961,3.890373223,167.0483795,10.50658816,42.46080136,36.48883645,4.376417154,32.11241943,41.44841747,46.26955215
Mozambique,MOZ,5,512.391994,142.9356225,117.9858209,24.94980275,27.81142161,20.54390501,50.52607083,24.22467999,20.24982495,0.559486814,0.299447677,1.659878944,1.456041561,77.64870053,3.819083929,33.02871212,40.19922838,4.483859131,35.71536945,65.57154122,26.08303039
Myanmar,MMR,4,951.5636564,166.0892818,85.95079343,80.13848995,57.11034475,88.77576972,112.1244516,85.52404097,62.14006918,1.825558752,5.192074648,5.990687176,10.37565125,181.4118419,10.4212156,62.40088531,55.71313017,3.482300767,52.23083026,59.25100957,72.74168266
Namibia,NAM,5,51.37179592,12.60495426,10.05622496,2.548729269,2.826625389,2.449491409,5.725130307,6.785987212,6.087881326,0.091941558,0.054026964,0.153782587,0.398354885,7.881525674,0.717322013,2.966823281,3.23994698,0.387253365,2.852693684,3.445230062,2.728759229
Nepal,NPL,4,585.1376804,158.5992696,126.1603371,32.43893141,28.77782431,36.4703857,58.20182428,45.76022719,39.39191914,1.2351475,0.376350521,1.756818229,2.999991695,98.62151967,5.176367331,34.95086907,31.05756124,1.416095774,29.64146567,53.57962599,33.94220607
Netherlands,NLD,1,453.1053149,119.9460084,87.43482719,32.51118008,30.86847787,47.70207006,26.46872175,33.74317614,17.53583214,4.439385899,2.207155982,1.910164272,7.650637405,113.0934646,10.31645759,20.37785177,11.91379835,1.410690929,10.50310748,9.448607706,29.22668227
New Zealand,NZL,1,131.5058584,33.69291728,26.18209405,7.510823019,10.99350938,9.921644468,10.7604021,14.72415337,7.602751618,0.532995306,2.288758164,1.013589341,3.286058764,27.74122999,3.559013351,6.47136642,3.910324283,0.699084392,3.211239883,2.366191029,7.365107204
Nicaragua,NIC,2,134.7302193,29.38781953,24.64401953,4.743799962,9.777515767,7.155880175,33.15911127,9.789980824,6.884138401,0.404991291,0.876818095,0.160836304,1.463196844,16.66585897,1.683502418,8.004963604,6.97615913,0.641333738,6.334825378,4.287555005,7.841872543
Niger,NER,4,337.5665286,82.13286316,65.91414821,16.21871507,18.64257254,14.36787765,26.04821071,22.64416403,20.28972968,0.448132852,0.220935758,0.648724398,1.036641518,47.60855733,2.342962982,22.40431455,28.63649956,3.209011085,25.42748843,55.58179268,17.15671359
Nigeria,NGA,5,3698.960828,965.3750606,799.3009493,166.0741135,190.7400841,167.1406718,342.5158555,564.7676092,534.9696415,4.939894071,2.472772656,6.573240044,15.81207026,465.4724899,39.71619052,212.1355629,247.8415356,29.90347148,217.9380688,322.6690733,180.5866904
Norway,NOR,1,155.7449407,34.14392999,25.86427446,8.27965536,9.211143555,9.950516257,18.07100503,29.11639319,19.66645185,0.872343104,1.503236007,0.366153559,6.70820908,30.62329937,4.170236371,5.940923165,3.315309197,0.352169878,2.963139324,2.368480483,8.833704387
Oman,OMN,4,113.9635266,28.79777532,24.55899106,4.238784548,8.290385839,6.632520401,5.125278357,18.91520385,17.30265884,0.410076933,0.12699846,0.298235544,0.777233719,21.12426707,2.583483843,6.990861113,3.608110004,0.666219647,2.941890369,4.404602747,7.491037315
Pakistan,PAK,4,3787.663141,886.3742326,684.938841,201.4353916,183.2608253,244.7553223,368.6344401,497.6207018,455.5575352,7.848944485,2.324791792,12.53330767,19.35612718,617.2159972,41.28730993,229.01823,191.1945911,9.139668172,182.0549211,307.035309,221.2661795
Panama,PAN,2,73.62539209,18.42059632,15.09988387,3.320712439,6.363838788,5.622658214,7.823248976,6.433242301,4.544828574,0.330144973,0.517680306,0.148600697,0.891987863,10.79538411,1.678184268,5.150030854,3.985923233,0.379868913,3.606054279,1.92140855,5.430876276
Papua New Guinea,PNG,4,126.1881743,32.52479099,23.90066355,8.624127333,5.776753755,11.36273061,8.733001019,8.38486576,5.437464694,0.214181214,0.721720587,1.010388555,1.001110705,22.58845223,1.106812644,9.071650545,9.35282476,0.821526952,8.531297806,8.702423928,8.583868842
Paraguay,PRY,2,160.3050392,33.60064343,26.97973019,6.620913211,14.43266887,7.752940733,26.75450153,9.611447776,6.751156237,0.241889113,0.988893505,0.305840655,1.323668071,37.55882114,2.275350075,8.504161422,7.351303828,0.733232695,6.618071198,3.961106913,8.50209284
Peru,PER,3,636.2350094,118.0452593,87.75512851,30.29013046,56.75628601,40.36874799,71.88018028,76.9225024,54.7599357,5.955255642,3.530044683,1.28265958,11.39460677,124.6146795,13.99260537,40.49753167,33.45066972,4.165956064,29.28471396,17.27044256,42.43611018
Philippines,PHL,2,1786.149189,375.0638225,242.1552768,132.9085467,104.1450436,165.1851763,162.6804089,165.6811524,110.5610157,2.725842984,19.83384904,12.55930508,20.00113905,319.6576744,37.19650894,121.3538678,112.4697763,6.758587672,105.7111895,96.94305882,125.7726961
Poland,POL,2,922.1767382,171.4943675,128.5012615,42.99310731,53.93609217,64.96963698,249.0169551,75.26566446,42.63165342,4.985061032,7.692855278,3.787423091,16.16867209,133.6227234,10.5661824,46.75997691,24.27604026,2.885604399,21.39043576,28.30696953,63.96213684
Portugal,PRT,2,281.0510969,95.0563437,73.57799252,21.47835133,24.47888613,20.1342179,18.84796957,17.45818434,12.07664592,0.914721928,0.881184844,0.7511512,2.834480543,53.51513602,6.875894258,11.89512279,6.731568973,0.766430982,5.965138,7.505529943,18.55224154
Qatar,QAT,3,61.84452034,16.12698388,13.92757849,2.199405363,4.389194084,3.802677353,2.947364086,10.69452282,9.927987694,0.207429758,0.059237534,0.163044577,0.336823152,10.73127308,1.751514704,3.718727646,1.670744722,0.351197306,1.319547435,1.914157636,4.097360245
Republic of Korea,KOR,1,1238.228372,377.2076777,320.1738456,57.03383338,61.4483788,104.3861476,166.926854,104.2968666,63.72191066,11.58362029,6.819974506,5.212707572,16.95865269,195.7353531,24.09561126,63.19029764,28.06303138,2.654921031,25.40811057,22.99605846,89.88209033
Republic of Moldova,MDA,1,123.759298,27.12467015,20.25000644,6.874663591,5.686792573,5.958787947,37.63552073,16.91995563,11.78844457,1.169830104,0.955379499,0.329126037,2.677175301,11.6248215,0.698015192,4.833245223,2.823799923,0.336412789,2.487387112,3.853287929,6.600401804
Romania,ROU,1,417.9816336,98.06196583,77.89971113,20.16225431,29.91364491,33.49218802,61.22602122,42.86836891,29.89267097,1.623788913,1.200739627,0.937841379,9.213327876,66.25823027,3.675286962,23.14782812,13.03439687,1.432291259,11.60210545,14.28595762,32.01774585
Russian Federation,RUS,2,5932.404618,1060.221134,806.6748272,253.5463086,189.6076611,218.2619197,2087.178669,1357.089945,1051.24417,70.10171956,93.99768385,10.92379341,130.8225819,409.3581797,36.40894849,163.7658832,89.72047446,10.89584402,78.82463074,87.60454079,233.1872607
Rwanda,RWA,5,238.0614409,63.96779792,52.69000493,11.2777931,12.52050362,9.885314331,34.97572366,12.4282389,10.0986407,0.275370602,0.147510604,1.155339509,0.751377428,34.30829779,1.932883581,13.85375379,16.00022115,1.881300758,14.11892033,26.20527432,11.98343296
Saint Lucia,LCA,2,4.196627228,1.079709078,0.886226795,0.193482283,0.347406738,0.245170954,0.581944052,0.334169371,0.226790075,0.031863726,0.005204008,0.021983759,0.048327801,0.763146857,0.068845688,0.229206845,0.184949955,0.040801132,0.144148822,0.095140133,0.266937518
Saint Vincent and the Grenadines,VCT,1,2.590888213,0.631634382,0.520444033,0.111190354,0.200221528,0.139019056,0.46336472,0.205254471,0.139762274,0.02485408,0.002825122,0.009860958,0.027952038,0.443610279,0.038391165,0.140715029,0.114695292,0.025047122,0.08964817,0.058918234,0.155064057
Samoa,WSM,4,3.113986704,0.788853105,0.553316512,0.23553659,0.155571511,0.306513721,0.193251793,0.209646877,0.136587367,0.005169448,0.017387774,0.024437178,0.02606511,0.578752452,0.032757061,0.238997074,0.241992402,0.020614365,0.221378041,0.149858502,0.217792225
Sao Tome and Principe,STP,4,3.307006566,0.817043404,0.638883468,0.178159941,0.211650442,0.175292954,0.329979509,0.230118147,0.205861167,0.003797355,0.001923398,0.007407752,0.011128475,0.500741807,0.036464813,0.231282746,0.269376506,0.03180528,0.237571227,0.311019284,0.19403697
Saudi Arabia,SAU,4,726.2097821,189.3281915,159.7263598,29.60183276,55.08534478,42.19743011,28.57570461,104.7979107,95.96353593,2.224631397,0.787017524,1.557615597,4.265111705,146.9647376,16.45708784,45.50704004,34.94334734,4.35827198,30.58507571,19.94666754,42.40632019
Senegal,SEN,4,262.259243,66.00837352,52.149225,13.8591483,16.01558707,13.09425109,22.77210616,23.26238214,21.19466664,0.356990314,0.183512265,0.59082949,0.936383445,38.76275264,2.613761848,17.52861196,20.76128909,2.47189956,18.28938953,26.56496426,14.87516436
Serbia,SRB,2,190.7035378,48.39144431,38.62505016,9.766394084,12.10275151,16.39788119,31.19983962,11.41072168,8.248430614,0.369954453,0.378847324,0.478549221,1.934939944,30.44257301,1.806240037,10.7728141,6.520526781,0.676356496,5.844170288,7.505036813,14.15370897
Seychelles,SYC,2,1.896184938,0.431017706,0.271665321,0.159352384,0.111430455,0.195679169,0.180787592,0.223487769,0.152199759,0.005025861,0.017610873,0.014477043,0.034174234,0.329778529,0.027248449,0.11537711,0.075456321,0.005476488,0.069979834,0.061966071,0.143955765
Sierra Leone,SLE,5,127.7989848,32.05000085,26.02932956,6.020671331,6.892400188,5.5538785,13.28993807,14.74589854,13.64047193,0.211208798,0.104797101,0.257664592,0.531756045,16.93599676,1.03242783,7.480685975,9.049839386,1.069759986,7.980079514,14.23285355,6.535064961
Singapore,SGP,2,82.25554711,24.30468357,18.65976324,5.644920283,6.002566356,7.894883986,2.774010725,8.411792279,5.215312027,0.895333295,0.548153014,0.410472583,1.342521476,14.1263377,2.397664763,5.308276665,2.532432866,0.217183667,2.315249207,1.633223538,6.8696741
Slovakia,SVK,1,118.1705062,26.08956674,20.09852358,5.991043162,7.71610101,9.335804877,23.07087515,8.792336589,5.112554655,0.484551079,0.920513671,0.46738518,1.807331963,18.80298853,1.458807032,6.691390917,3.482261124,0.412633816,3.069627323,3.73139912,8.998974973
Slovenia,SVN,1,50.17756835,13.06814004,10.73890239,2.329237637,2.864197705,3.683120258,10.5362363,4.031155651,2.429008619,0.317850953,0.214682317,0.179284294,0.890329522,7.03761279,0.532502996,2.526994363,1.188655992,0.143708241,1.044947754,1.251474257,3.457477875
Solomon Islands,SLB,4,9.361641554,2.38930803,1.753712765,0.635595265,0.43311165,0.830289573,0.596559585,0.615737365,0.398218875,0.015032546,0.053717107,0.0747726,0.073996228,1.699521336,0.080268559,0.70456628,0.741393594,0.063166611,0.678226988,0.64221177,0.628673772
Somalia,SOM,4,200.163587,52.63063452,43.28164179,9.348992878,10.55265461,7.676217187,20.32300152,9.805131796,8.152794059,0.258564196,0.140658553,0.621754294,0.631360747,29.45369123,1.199911977,12.25175173,15.57332206,1.730395816,13.84292622,30.80268736,9.894583274
South Africa,ZAF,2,1222.850655,345.5261414,280.2937536,65.23238911,67.15303863,64.33400267,130.5345585,149.2736259,125.7100946,3.265695846,3.944657929,3.713985504,12.63918935,191.4040067,16.83317986,63.41486576,58.78387931,7.726570347,51.05730914,68.83098073,66.76237271
South Sudan,SSD,5,226.0138329,63.35510297,51.76954423,11.58555862,13.04425846,10.47949441,22.11923742,11.33154677,9.472144305,0.27808685,0.148655958,0.755866349,0.676793274,35.13150419,2.263660033,15.43235439,17.11714854,1.993543777,15.12360472,23.32650263,12.41302308
Spain,ESP,1,1199.379437,311.9154846,243.0624204,68.85306585,93.46715982,101.6969029,59.16174906,116.2880164,57.20002801,17.53845082,6.094506136,6.950485214,28.50454763,242.258091,38.78059638,55.56841395,30.8771181,5.502581248,25.37453708,66.07854089,83.28736774
Sri Lanka,LKA,4,409.505732,114.3359477,79.13402696,35.20192049,23.57291495,38.47611967,35.04793855,33.13689627,21.83482502,0.95596273,3.406479741,2.239608769,4.700020041,71.74759746,4.404122596,24.07053043,18.10693139,1.195347426,16.91158412,16.87757264,29.72916093
Sudan,SDN,4,873.7488243,231.2452233,200.0770669,31.16815608,56.65178517,32.79241738,35.16305448,113.9753331,102.3301491,2.900307175,0.901964446,1.815695954,6.02721702,176.2494923,10.26626052,49.25094325,56.82694854,5.687037221,51.13991083,69.22965895,42.09771086
Suriname,SUR,2,13.36701295,4.519142628,3.983275054,0.535867518,0.96006902,0.644978187,1.604679473,0.997780931,0.683014046,0.109064373,0.01830343,0.042034734,0.145364345,2.162111955,0.20098688,0.686312564,0.578951612,0.12471166,0.454239965,0.26524175,0.746758056
Swaziland,SWZ,5,28.19829372,7.761972107,6.496673612,1.265298565,1.417158196,1.148892062,2.902975686,3.791922287,3.409869343,0.047441385,0.030554651,0.08676684,0.217290062,4.086532684,0.370287536,1.644723839,1.782191296,0.209433067,1.572758236,1.91741913,1.374218967
Sweden,SWE,1,287.2326492,84.8765617,68.93985563,15.93670596,19.77562576,20.35805047,29.92437462,35.76172947,22.35203324,0.766164263,3.326919075,0.5598586,8.756754576,47.57791175,7.022684164,13.6973109,7.02916476,0.759022185,6.270142563,5.274142176,15.93509217
Switzerland,CHE,1,219.7840798,55.5550112,41.22705821,14.32795287,19.89959436,17.57930604,20.05158278,23.48353683,14.41184407,1.210308263,1.114135193,1.01771968,5.729529525,41.63254553,6.852129687,9.849134126,5.209827149,0.566473978,4.643353157,5.005411519,14.66599932
Syrian Arab Republic,SYR,3,400.9784474,103.2802834,87.83209215,15.44819129,29.13792808,17.29524394,12.555433,52.5036839,48.35047486,1.10681693,0.289421967,0.843281385,1.913688389,84.54465506,5.207921678,24.32568608,26.7440555,2.680290552,24.06376486,24.76435257,20.61920563
Tajikistan,TJK,3,149.7247585,29.77792526,21.96847857,7.809446561,9.835458481,9.124155401,21.74526423,17.34295444,12.50913104,1.023779776,1.00461705,0.655868737,2.149557921,19.33281403,1.312491087,10.5231283,10.43713751,0.915529911,9.521607513,10.24117002,10.05226056
Thailand,THA,3,1521.100378,380.2440175,249.8525836,130.3914374,80.9747847,141.8759786,174.384109,155.4248965,100.7446598,2.046638483,24.27618474,5.883412925,22.47399967,248.3022254,15.83168703,77.44552574,49.07087773,5.199617396,43.87126013,88.11216094,109.4341177
The former Yugoslav Republic of Macedonia,MKD,1,40.68310567,9.493852528,7.28881196,2.205040612,2.950602523,3.388913055,5.267597478,2.694014715,1.732998751,0.168326117,0.195483652,0.124444148,0.472762045,7.140850605,0.45210349,2.609450101,1.588705314,0.171148977,1.417556326,1.75495727,3.342058425
Timor-Leste,TLS,4,18.82637283,4.770859259,3.501120599,1.269738676,0.988350294,1.362550648,1.20232597,1.497383457,0.890606658,0.026962957,0.214444737,0.136851614,0.228517473,3.355129192,0.219132731,1.38312981,1.508003369,0.081916047,1.426087313,1.336905895,1.202602181
Togo,TGO,5,139.0659528,36.32857683,29.44693811,6.881638567,7.826295964,6.290924773,12.51098691,14.57873226,13.53969676,0.178200008,0.09130488,0.267144204,0.502386479,19.03632628,1.120202991,8.500806858,10.00570855,1.200637055,8.805071564,15.39720153,7.470192258
Tonga,TON,4,1.683550212,0.403676087,0.273680512,0.129995573,0.084814259,0.16588398,0.107006422,0.116889666,0.075539899,0.002916872,0.009703773,0.013589095,0.015140029,0.32197611,0.018424349,0.127580743,0.134020827,0.011310909,0.122709921,0.084036373,0.119241403
Trinidad and Tobago,TTO,1,32.43598768,9.708736806,8.204127478,1.504609312,2.498063683,1.888529051,3.861326574,2.612992337,1.807996876,0.312594191,0.030787639,0.118068607,0.343545047,5.638298362,0.650600959,1.666201949,1.135788038,0.280154341,0.855633701,0.689925967,2.085523879
Tunisia,TUN,4,279.1505599,81.85108783,69.59575543,12.25533267,20.19207792,14.53866055,9.890724741,37.37207964,34.30420083,0.759153434,0.191176842,0.529469474,1.588079167,56.28695615,3.86511891,14.25915037,10.88913301,1.90263817,8.986494781,13.67243053,16.33313804
Turkey,TUR,2,1850.54143,507.9373204,420.8413627,87.09595685,139.2400825,98.65881157,99.10378612,251.8714547,225.8270506,6.93609551,2.235067788,3.098071005,13.77516786,334.040693,41.76240919,99.55856623,87.70941544,17.08017374,70.62924341,80.93762159,109.7212566
Turkmenistan,TKM,3,108.1814052,23.60094875,17.90525717,5.69569165,6.760118668,7.042697908,18.84903592,13.00728053,9.257192032,0.767674823,0.879476222,0.425498044,1.67743965,13.21188869,1.455878046,6.616433877,5.899944644,0.555189912,5.344754868,4.54429951,7.192878197
Uganda,UGA,5,752.1381298,250.7508816,218.6494305,32.10145064,37.14206439,27.24653625,63.31831449,37.86713509,31.78743436,0.854106064,0.469400545,2.333355947,2.422838429,101.1791362,6.278984514,47.70189536,57.9485965,6.415673772,51.53292316,88.07945876,34.62512087
Ukraine,UKR,2,1730.577196,397.3960974,315.1286601,82.26743801,61.36774292,67.21092657,500.9738785,378.7076459,293.1692418,19.76123205,30.16028667,2.651372724,32.96551217,130.3579972,8.252087544,51.77631782,26.30462558,3.295410222,23.00921548,33.20516734,75.02469758
United Arab Emirates,ARE,3,245.5932798,53.71438192,44.37581161,9.338570592,17.81567513,16.21430016,12.24941853,50.87738246,47.46969819,0.876012132,0.260881319,0.603029809,1.667761257,42.18797397,5.250703765,15.32532104,5.203757408,0.683090155,4.520667259,9.387170859,17.36719756
United Kingdom,GBR,1,1815.368174,477.2351209,370.4550507,106.7800684,141.2510215,117.550821,153.703089,312.9140329,202.1390859,23.92288242,20.6908487,8.184740155,57.97647887,295.4200795,44.78980074,84.3570024,44.29651673,5.159082189,39.13743488,38.02133778,105.8293596
United Republic of Tanzania,TZA,5,954.770703,256.6766309,208.6811285,47.99550192,54.49969999,42.61597806,105.8058746,50.92714309,43.33230494,1.047551919,0.555348969,3.137683154,2.85425419,148.3798941,9.161615623,63.5151001,74.50394502,8.493227797,66.0107168,97.27633052,51.40849589
United States of America,USA,1,12556.82954,2702.602523,2190.446081,512.1564574,488.7661022,692.6873387,1196.9638,4054.80136,2810.850677,456.3500845,187.9803993,76.9472689,522.6729264,1749.691093,211.9080851,413.7456763,272.1461327,34.44918681,237.6969412,213.7940759,559.7233299
Uruguay,URY,2,82.86343108,21.05997912,16.08643013,4.97354912,6.099952781,4.700117129,6.354511159,7.424248536,4.306145374,1.000054116,0.383785352,0.384750589,1.349513121,19.94361507,1.574035429,4.390054384,3.164552355,0.475610523,2.688941803,2.692111991,5.46025341
Uzbekistan,UZB,1,560.2125465,135.5704293,104.125917,31.444513,37.19826285,41.16515917,72.02439867,59.92899608,43.52929969,3.473486299,3.473796918,2.356118661,7.096293617,72.22702672,6.099393715,36.80924902,31.88424394,3.043387713,28.84085629,27.65302534,39.65236684
Vanuatu,VUT,4,4.339768377,1.126437052,0.813262829,0.313174226,0.205401457,0.416040872,0.287314994,0.290179611,0.192021063,0.006982752,0.023868181,0.033456287,0.033851327,0.784024061,0.04139332,0.318000239,0.308613295,0.027800935,0.280812354,0.25810525,0.304258242
Venezuela (Bolivarian Republic of),VEN,2,585.3633872,154.0847368,128.3623401,25.72239627,49.62789039,40.6083696,58.30982938,52.00465324,39.35510154,1.656510989,4.053121661,0.835816849,6.104102582,85.69694727,12.37581438,40.53954642,33.87298536,4.167230634,29.70575455,16.05828834,42.18433001
Viet Nam,VNM,4,1793.395497,427.4773112,277.6739444,149.8033663,108.2077046,191.7980683,234.5943801,195.4081187,134.5370941,3.875462863,18.69471128,11.44700667,26.85384266,245.7708732,17.94289479,111.6859676,77.43260524,5.558757155,71.87384875,45.37813106,137.699449
Yemen,YEM,4,591.057745,161.1516295,140.9519045,20.19972442,37.92117983,20.76996062,21.67014034,76.06544686,68.3794928,1.922765129,0.567102844,1.268982872,3.927102927,117.1818208,6.961882301,35.07659555,36.07809427,2.602002684,33.47609198,50.68721885,27.49378145
Zambia,ZMB,5,285.2163232,73.80582708,59.77928723,14.02654011,15.88059508,12.421374,32.92495938,15.02148326,12.6747731,0.315175812,0.173795823,0.985415909,0.872322718,45.00330724,3.225340035,19.74662099,23.32546684,2.640851701,20.68461496,28.71168309,15.1496647
Zimbabwe,ZWE,5,302.3413353,60.79955664,46.3762846,14.42327204,16.53895958,12.25882917,34.19044296,41.21955152,37.95447344,0.465164274,0.162322923,0.974113645,1.663476743,45.22751339,2.869789907,19.49331647,21.53171125,2.511411084,19.02030051,32.3524515,15.85921223
